698 1711041980 0,282204 0,200000 0,282204 0,282204 0,015928
677 1711041980 0,150411 0,200000 0,150411 0,150411 0,004525
649 1711041980 0,000245 0,200000 0,000245 0,000245 0,000000
683 1711041980 0,431381 0,200000 0,431381 0,431381 0,037218
680 1711041980 16,128302 0,200000 16,128302 16,128302 52,024427
680 1711041981 16,128302 0,200000 16,128302 16,128302 52,024427
683 1711041981 0,431381 0,200000 0,431381 0,431381 0,037218
652 1711041981 4,471730 0,200000 4,471730 4,471730 3,999274
695 1711041981 16,128222 0,200000 16,128222 16,128222 52,023912
698 1711041981 0,282204 0,200000 0,282204 0,282204 0,015928
677 1711041981 0,150411 0,200000 0,150411 0,150411 0,004525
649 1711041981 0,000245 0,200000 0,000245 0,000245 0,000000
695 1711041982 16,128222 0,200000 16,128222 16,128222 52,023912
695 1711041983 16,128222 0,200000 16,128222 16,128222 52,023912
652 1711041982 4,471730 0,200000 4,471730 4,471730 3,999274
652 1711041983 4,471730 0,200000 4,471730 4,471730 3,999274
698 1711041982 0,282204 0,200000 0,282204 0,282204 0,015928
698 1711041983 0,282204 0,200000 0,282204 0,282204 0,015928
677 1711041982 0,150411 0,200000 0,150411 0,150411 0,004525
677 1711041983 0,150411 0,200000 0,150411 0,150411 0,004525
649 1711041982 0,000245 0,200000 0,000245 0,000245 0,000000
649 1711041983 0,000245 0,200000 0,000245 0,000245 0,000000
683 1711041982 0,431381 0,200000 0,431381 0,431381 0,037218
683 1711041983 0,431381 0,200000 0,431381 0,431381 0,037218
680 1711041982 16,128302 0,200000 16,128302 16,128302 52,024427
680 1711041983 16,128302 0,200000 16,128302 16,128302 52,024427
652 1711041984 4,547955 0,200000 4,547955 4,547955 4,136779
671 1711041984 1,011472 0,200000 1,011472 1,011472 0,204615
649 1711041984 0,000290 0,200000 0,000290 0,000290 0,000000
701 1711041984 1,708323 0,200000 1,708323 1,708323 0,583674
683 1711041984 0,382789 0,200000 0,382789 0,382789 0,029305
652 1711041985 4,547955 0,200000 4,547955 4,547955 4,136779
671 1711041985 1,011472 0,200000 1,011472 1,011472 0,204615
649 1711041985 0,000290 0,200000 0,000290 0,000290 0,000000
701 1711041985 1,708323 0,200000 1,708323 1,708323 0,583674
683 1711041985 0,382789 0,200000 0,382789 0,382789 0,029305
652 1711041986 4,547955 0,200000 4,547955 4,547955 4,136779
671 1711041986 1,011472 0,200000 1,011472 1,011472 0,204615
649 1711041986 0,000290 0,200000 0,000290 0,000290 0,000000
701 1711041986 1,708323 0,200000 1,708323 1,708323 0,583674
683 1711041986 0,382789 0,200000 0,382789 0,382789 0,029305
652 1711041987 4,547955 0,200000 4,547955 4,547955 4,136779
671 1711041987 1,011472 0,200000 1,011472 1,011472 0,204615
649 1711041987 0,000290 0,200000 0,000290 0,000290 0,000000
701 1711041987 1,708323 0,200000 1,708323 1,708323 0,583674
683 1711041987 0,382789 0,200000 0,382789 0,382789 0,029305
652 1711041988 4,547955 0,200000 4,547955 4,547955 4,136779
671 1711041988 1,011472 0,200000 1,011472 1,011472 0,204615
649 1711041988 0,000290 0,200000 0,000290 0,000290 0,000000
701 1711041988 1,708323 0,200000 1,708323 1,708323 0,583674
683 1711041988 0,382789 0,200000 0,382789 0,382789 0,029305
652 1711041989 4,448728 0,200000 4,448728 4,448728 3,958236
674 1711041989 2,010534 0,200000 2,010534 2,010534 0,808449
706 1711041989 41,330096 0,200000 41,330096 41,330096 341,635363
677 1711041989 0,127655 0,200000 0,127655 0,127655 0,003259
649 1711041989 0,000277 0,200000 0,000277 0,000277 0,000000
701 1711041989 1,785271 0,200000 1,785271 1,785271 0,637439
709 1711041989 1,105494 0,200000 1,105494 1,105494 0,244423
680 1711041989 41,330141 0,200000 41,330141 41,330141 341,636104
652 1711041990 4,448728 0,200000 4,448728 4,448728 3,958236
674 1711041990 2,010534 0,200000 2,010534 2,010534 0,808449
706 1711041990 41,330096 0,200000 41,330096 41,330096 341,635363
677 1711041990 0,127655 0,200000 0,127655 0,127655 0,003259
649 1711041990 0,000277 0,200000 0,000277 0,000277 0,000000
701 1711041990 1,785271 0,200000 1,785271 1,785271 0,637439
709 1711041990 1,105494 0,200000 1,105494 1,105494 0,244423
680 1711041990 41,330141 0,200000 41,330141 41,330141 341,636104
652 1711041991 4,448728 0,200000 4,448728 4,448728 3,958236
674 1711041991 2,010534 0,200000 2,010534 2,010534 0,808449
706 1711041991 41,330096 0,200000 41,330096 41,330096 341,635363
677 1711041991 0,127655 0,200000 0,127655 0,127655 0,003259
649 1711041991 0,000277 0,200000 0,000277 0,000277 0,000000
701 1711041991 1,785271 0,200000 1,785271 1,785271 0,637439
709 1711041991 1,105494 0,200000 1,105494 1,105494 0,244423
680 1711041991 41,330141 0,200000 41,330141 41,330141 341,636104
652 1711041992 4,448728 0,200000 4,448728 4,448728 3,958236
674 1711041992 2,010534 0,200000 2,010534 2,010534 0,808449
706 1711041992 41,330096 0,200000 41,330096 41,330096 341,635363
677 1711041992 0,127655 0,200000 0,127655 0,127655 0,003259
649 1711041992 0,000277 0,200000 0,000277 0,000277 0,000000
701 1711041992 1,785271 0,200000 1,785271 1,785271 0,637439
709 1711041992 1,105494 0,200000 1,105494 1,105494 0,244423
680 1711041992 41,330141 0,200000 41,330141 41,330141 341,636104
652 1711041993 4,448728 0,200000 4,448728 4,448728 3,958236
674 1711041993 2,010534 0,200000 2,010534 2,010534 0,808449
706 1711041993 41,330096 0,200000 41,330096 41,330096 341,635363
677 1711041993 0,127655 0,200000 0,127655 0,127655 0,003259
649 1711041993 0,000277 0,200000 0,000277 0,000277 0,000000
701 1711041993 1,785271 0,200000 1,785271 1,785271 0,637439
709 1711041993 1,105494 0,200000 1,105494 1,105494 0,244423
680 1711041993 41,330141 0,200000 41,330141 41,330141 341,636104
652 1711041994 4,231864 0,400000 4,190169 4,273559 7,164163
674 1711041994 1,949315 0,200000 1,949315 1,949315 0,759966
686 1711041994 21,020982 0,200000 21,020982 21,020982 88,376337
712 1711041994 1,549814 0,200000 1,549814 1,549814 0,480384
683 1711041994 0,381511 0,200000 0,381511 0,381511 0,029110
680 1711041994 21,021022 0,200000 21,021022 21,021022 88,376672
652 1711041995 4,231864 0,400000 4,190169 4,273559 7,164163
674 1711041995 1,949315 0,200000 1,949315 1,949315 0,759966
686 1711041995 21,020982 0,200000 21,020982 21,020982 88,376337
712 1711041995 1,549814 0,200000 1,549814 1,549814 0,480384
683 1711041995 0,381511 0,200000 0,381511 0,381511 0,029110
680 1711041995 21,021022 0,200000 21,021022 21,021022 88,376672
652 1711041996 4,231864 0,400000 4,190169 4,273559 7,164163
674 1711041996 1,949315 0,200000 1,949315 1,949315 0,759966
686 1711041996 21,020982 0,200000 21,020982 21,020982 88,376337
712 1711041996 1,549814 0,200000 1,549814 1,549814 0,480384
683 1711041996 0,381511 0,200000 0,381511 0,381511 0,029110
680 1711041996 21,021022 0,200000 21,021022 21,021022 88,376672
652 1711041997 4,231864 0,400000 4,190169 4,273559 7,164163
674 1711041997 1,949315 0,200000 1,949315 1,949315 0,759966
686 1711041997 21,020982 0,200000 21,020982 21,020982 88,376337
712 1711041997 1,549814 0,200000 1,549814 1,549814 0,480384
683 1711041997 0,381511 0,200000 0,381511 0,381511 0,029110
680 1711041997 21,021022 0,200000 21,021022 21,021022 88,376672
652 1711041998 4,231864 0,400000 4,190169 4,273559 7,164163
674 1711041998 1,949315 0,200000 1,949315 1,949315 0,759966
686 1711041998 21,020982 0,200000 21,020982 21,020982 88,376337
712 1711041998 1,549814 0,200000 1,549814 1,549814 0,480384
683 1711041998 0,381511 0,200000 0,381511 0,381511 0,029110
680 1711041998 21,021022 0,200000 21,021022 21,021022 88,376672
719 1711041999 0,687775 0,200000 0,687775 0,687775 0,094607
674 1711041999 1,501080 0,200000 1,501080 1,501080 0,450648
716 1711041999 31,446198 0,200000 31,446198 31,446198 197,772680
671 1711041999 1,094214 0,400000 1,035768 1,152661 0,480288
649 1711041999 0,000173 0,200000 0,000173 0,000173 0,000000
680 1711041999 31,446265 0,200000 31,446265 31,446265 197,773510
719 1711042000 0,687775 0,200000 0,687775 0,687775 0,094607
674 1711042000 1,501080 0,200000 1,501080 1,501080 0,450648
716 1711042000 31,446198 0,200000 31,446198 31,446198 197,772680
671 1711042000 1,094214 0,400000 1,035768 1,152661 0,480288
649 1711042000 0,000173 0,200000 0,000173 0,000173 0,000000
680 1711042000 31,446265 0,200000 31,446265 31,446265 197,773510
719 1711042001 0,687775 0,200000 0,687775 0,687775 0,094607
674 1711042001 1,501080 0,200000 1,501080 1,501080 0,450648
716 1711042001 31,446198 0,200000 31,446198 31,446198 197,772680
671 1711042001 1,094214 0,400000 1,035768 1,152661 0,480288
649 1711042001 0,000173 0,200000 0,000173 0,000173 0,000000
680 1711042001 31,446265 0,200000 31,446265 31,446265 197,773510
719 1711042002 0,687775 0,200000 0,687775 0,687775 0,094607
674 1711042002 1,501080 0,200000 1,501080 1,501080 0,450648
716 1711042002 31,446198 0,200000 31,446198 31,446198 197,772680
671 1711042002 1,094214 0,400000 1,035768 1,152661 0,480288
649 1711042002 0,000173 0,200000 0,000173 0,000173 0,000000
680 1711042002 31,446265 0,200000 31,446265 31,446265 197,773510
719 1711042003 0,687775 0,200000 0,687775 0,687775 0,094607
674 1711042003 1,501080 0,200000 1,501080 1,501080 0,450648
716 1711042003 31,446198 0,200000 31,446198 31,446198 197,772680
671 1711042003 1,094214 0,400000 1,035768 1,152661 0,480288
649 1711042003 0,000173 0,200000 0,000173 0,000173 0,000000
680 1711042003 31,446265 0,200000 31,446265 31,446265 197,773510
652 1711042004 4,586085 0,200000 4,586085 4,586085 4,206436
674 1711042004 1,934981 0,200000 1,934981 1,934981 0,748830
722 1711042004 3,395929 0,200000 3,395929 3,395929 2,306466
677 1711042004 0,133674 0,400000 0,126103 0,141244 0,007170
671 1711042004 0,998602 0,200000 0,998602 0,998602 0,199441
652 1711042005 4,586085 0,200000 4,586085 4,586085 4,206436
674 1711042005 1,934981 0,200000 1,934981 1,934981 0,748830
722 1711042005 3,395929 0,200000 3,395929 3,395929 2,306466
677 1711042005 0,133674 0,400000 0,126103 0,141244 0,007170
671 1711042005 0,998602 0,200000 0,998602 0,998602 0,199441
652 1711042006 4,586085 0,200000 4,586085 4,586085 4,206436
674 1711042006 1,934981 0,200000 1,934981 1,934981 0,748830
722 1711042006 3,395929 0,200000 3,395929 3,395929 2,306466
677 1711042006 0,133674 0,400000 0,126103 0,141244 0,007170
671 1711042006 0,998602 0,200000 0,998602 0,998602 0,199441
652 1711042007 4,586085 0,200000 4,586085 4,586085 4,206436
674 1711042007 1,934981 0,200000 1,934981 1,934981 0,748830
722 1711042007 3,395929 0,200000 3,395929 3,395929 2,306466
677 1711042007 0,133674 0,400000 0,126103 0,141244 0,007170
671 1711042007 0,998602 0,200000 0,998602 0,998602 0,199441
652 1711042008 4,586085 0,200000 4,586085 4,586085 4,206436
674 1711042008 1,934981 0,200000 1,934981 1,934981 0,748830
722 1711042008 3,395929 0,200000 3,395929 3,395929 2,306466
677 1711042008 0,133674 0,400000 0,126103 0,141244 0,007170
671 1711042008 0,998602 0,200000 0,998602 0,998602 0,199441
677 1711042009 0,156563 0,200000 0,156563 0,156563 0,004902
671 1711042009 1,053017 0,400000 1,021986 1,084047 0,443923
686 1711042009 20,908029 0,200000 20,908029 20,908029 87,429134
683 1711042009 0,445953 0,400000 0,443896 0,448009 0,079551
680 1711042009 20,908111 0,200000 20,908111 20,908111 87,429820
677 1711042010 0,156563 0,200000 0,156563 0,156563 0,004902
671 1711042010 1,053017 0,400000 1,021986 1,084047 0,443923
686 1711042010 20,908029 0,200000 20,908029 20,908029 87,429134
683 1711042010 0,445953 0,400000 0,443896 0,448009 0,079551
680 1711042010 20,908111 0,200000 20,908111 20,908111 87,429820
680 1711042011 20,908111 0,200000 20,908111 20,908111 87,429820
677 1711042011 0,156563 0,200000 0,156563 0,156563 0,004902
671 1711042011 1,053017 0,400000 1,021986 1,084047 0,443923
686 1711042011 20,908029 0,200000 20,908029 20,908029 87,429134
683 1711042011 0,445953 0,400000 0,443896 0,448009 0,079551
677 1711042012 0,156563 0,200000 0,156563 0,156563 0,004902
671 1711042012 1,053017 0,400000 1,021986 1,084047 0,443923
686 1711042012 20,908029 0,200000 20,908029 20,908029 87,429134
683 1711042012 0,445953 0,400000 0,443896 0,448009 0,079551
680 1711042012 20,908111 0,200000 20,908111 20,908111 87,429820
677 1711042013 0,156563 0,200000 0,156563 0,156563 0,004902
671 1711042013 1,053017 0,400000 1,021986 1,084047 0,443923
686 1711042013 20,908029 0,200000 20,908029 20,908029 87,429134
683 1711042013 0,445953 0,400000 0,443896 0,448009 0,079551
680 1711042013 20,908111 0,200000 20,908111 20,908111 87,429820
652 1711042014 5,019814 0,200000 5,019814 5,019814 5,039706
725 1711042014 2,598111 0,200000 2,598111 2,598111 1,350036
728 1711042014 57,433223 0,200000 57,433223 57,433223 659,715010
677 1711042014 0,142317 0,400000 0,125899 0,158735 0,008209
701 1711042014 1,706448 0,200000 1,706448 1,706448 0,582393
683 1711042014 0,478671 0,200000 0,478671 0,478671 0,045825
680 1711042014 57,433282 0,200000 57,433282 57,433282 659,716385
652 1711042015 5,019814 0,200000 5,019814 5,019814 5,039706
725 1711042015 2,598111 0,200000 2,598111 2,598111 1,350036
728 1711042015 57,433223 0,200000 57,433223 57,433223 659,715010
677 1711042015 0,142317 0,400000 0,125899 0,158735 0,008209
701 1711042015 1,706448 0,200000 1,706448 1,706448 0,582393
683 1711042015 0,478671 0,200000 0,478671 0,478671 0,045825
680 1711042015 57,433282 0,200000 57,433282 57,433282 659,716385
680 1711042016 57,433282 0,200000 57,433282 57,433282 659,716385
652 1711042016 5,019814 0,200000 5,019814 5,019814 5,039706
725 1711042016 2,598111 0,200000 2,598111 2,598111 1,350036
728 1711042016 57,433223 0,200000 57,433223 57,433223 659,715010
677 1711042016 0,142317 0,400000 0,125899 0,158735 0,008209
701 1711042016 1,706448 0,200000 1,706448 1,706448 0,582393
683 1711042016 0,478671 0,200000 0,478671 0,478671 0,045825
652 1711042017 5,019814 0,200000 5,019814 5,019814 5,039706
725 1711042017 2,598111 0,200000 2,598111 2,598111 1,350036
728 1711042017 57,433223 0,200000 57,433223 57,433223 659,715010
677 1711042017 0,142317 0,400000 0,125899 0,158735 0,008209
701 1711042017 1,706448 0,200000 1,706448 1,706448 0,582393
683 1711042017 0,478671 0,200000 0,478671 0,478671 0,045825
680 1711042017 57,433282 0,200000 57,433282 57,433282 659,716385
652 1711042018 5,019814 0,200000 5,019814 5,019814 5,039706
725 1711042018 2,598111 0,200000 2,598111 2,598111 1,350036
728 1711042018 57,433223 0,200000 57,433223 57,433223 659,715010
677 1711042018 0,142317 0,400000 0,125899 0,158735 0,008209
701 1711042018 1,706448 0,200000 1,706448 1,706448 0,582393
683 1711042018 0,478671 0,200000 0,478671 0,478671 0,045825
680 1711042018 57,433282 0,200000 57,433282 57,433282 659,716385
701 1711042019 1,843771 0,200000 1,843771 1,843771 0,679899
692 1711042019 0,407384 0,200000 0,407384 0,407384 0,033192
686 1711042019 21,276893 0,200000 21,276893 21,276893 90,541234
712 1711042019 1,556541 0,200000 1,556541 1,556541 0,484564
683 1711042019 0,409934 0,400000 0,392406 0,427462 0,067341
680 1711042019 21,276943 0,200000 21,276943 21,276943 90,541660
701 1711042020 1,843771 0,200000 1,843771 1,843771 0,679899
692 1711042020 0,407384 0,200000 0,407384 0,407384 0,033192
686 1711042020 21,276893 0,200000 21,276893 21,276893 90,541234
712 1711042020 1,556541 0,200000 1,556541 1,556541 0,484564
683 1711042020 0,409934 0,400000 0,392406 0,427462 0,067341
680 1711042020 21,276943 0,200000 21,276943 21,276943 90,541660
701 1711042021 1,843771 0,200000 1,843771 1,843771 0,679899
692 1711042021 0,407384 0,200000 0,407384 0,407384 0,033192
686 1711042021 21,276893 0,200000 21,276893 21,276893 90,541234
712 1711042021 1,556541 0,200000 1,556541 1,556541 0,484564
683 1711042021 0,409934 0,400000 0,392406 0,427462 0,067341
680 1711042021 21,276943 0,200000 21,276943 21,276943 90,541660
701 1711042022 1,843771 0,200000 1,843771 1,843771 0,679899
692 1711042022 0,407384 0,200000 0,407384 0,407384 0,033192
686 1711042022 21,276893 0,200000 21,276893 21,276893 90,541234
712 1711042022 1,556541 0,200000 1,556541 1,556541 0,484564
683 1711042022 0,409934 0,400000 0,392406 0,427462 0,067341
680 1711042022 21,276943 0,200000 21,276943 21,276943 90,541660
701 1711042023 1,843771 0,200000 1,843771 1,843771 0,679899
692 1711042023 0,407384 0,200000 0,407384 0,407384 0,033192
686 1711042023 21,276893 0,200000 21,276893 21,276893 90,541234
712 1711042023 1,556541 0,200000 1,556541 1,556541 0,484564
683 1711042023 0,409934 0,400000 0,392406 0,427462 0,067341
680 1711042023 21,276943 0,200000 21,276943 21,276943 90,541660
695 1711042024 15,747393 0,200000 15,747393 15,747393 49,596077
652 1711042024 4,569226 0,200000 4,569226 4,569226 4,175564
706 1711042024 41,059053 0,200000 41,059053 41,059053 337,169166
698 1711042024 0,309898 0,200000 0,309898 0,309898 0,019207
701 1711042024 1,955680 0,200000 1,955680 1,955680 0,764937
709 1711042024 1,144761 0,200000 1,144761 1,144761 0,262096
680 1711042024 28,403285 0,400000 15,747457 41,059114 386,766647
695 1711042025 15,747393 0,200000 15,747393 15,747393 49,596077
652 1711042025 4,569226 0,200000 4,569226 4,569226 4,175564
706 1711042025 41,059053 0,200000 41,059053 41,059053 337,169166
698 1711042025 0,309898 0,200000 0,309898 0,309898 0,019207
701 1711042025 1,955680 0,200000 1,955680 1,955680 0,764937
709 1711042025 1,144761 0,200000 1,144761 1,144761 0,262096
680 1711042025 28,403285 0,400000 15,747457 41,059114 386,766647
680 1711042026 28,403285 0,400000 15,747457 41,059114 386,766647
652 1711042026 4,569226 0,200000 4,569226 4,569226 4,175564
695 1711042026 15,747393 0,200000 15,747393 15,747393 49,596077
706 1711042026 41,059053 0,200000 41,059053 41,059053 337,169166
698 1711042026 0,309898 0,200000 0,309898 0,309898 0,019207
701 1711042026 1,955680 0,200000 1,955680 1,955680 0,764937
709 1711042026 1,144761 0,200000 1,144761 1,144761 0,262096
695 1711042027 15,747393 0,200000 15,747393 15,747393 49,596077
652 1711042027 4,569226 0,200000 4,569226 4,569226 4,175564
706 1711042027 41,059053 0,200000 41,059053 41,059053 337,169166
698 1711042027 0,309898 0,200000 0,309898 0,309898 0,019207
701 1711042027 1,955680 0,200000 1,955680 1,955680 0,764937
709 1711042027 1,144761 0,200000 1,144761 1,144761 0,262096
680 1711042027 28,403285 0,400000 15,747457 41,059114 386,766647
695 1711042028 15,747393 0,200000 15,747393 15,747393 49,596077
652 1711042028 4,569226 0,200000 4,569226 4,569226 4,175564
706 1711042028 41,059053 0,200000 41,059053 41,059053 337,169166
698 1711042028 0,309898 0,200000 0,309898 0,309898 0,019207
701 1711042028 1,955680 0,200000 1,955680 1,955680 0,764937
709 1711042028 1,144761 0,200000 1,144761 1,144761 0,262096
680 1711042028 28,403285 0,400000 15,747457 41,059114 386,766647
671 1711042029 1,087173 0,200000 1,087173 1,087173 0,236389
731 1711042029 1,294466 0,200000 1,294466 1,294466 0,335128
671 1711042030 1,087173 0,200000 1,087173 1,087173 0,236389
731 1711042030 1,294466 0,200000 1,294466 1,294466 0,335128
671 1711042031 1,087173 0,200000 1,087173 1,087173 0,236389
731 1711042031 1,294466 0,200000 1,294466 1,294466 0,335128
671 1711042032 1,087173 0,200000 1,087173 1,087173 0,236389
731 1711042032 1,294466 0,200000 1,294466 1,294466 0,335128
671 1711042033 1,087173 0,200000 1,087173 1,087173 0,236389
731 1711042033 1,294466 0,200000 1,294466 1,294466 0,335128
652 1711042034 4,476684 0,200000 4,476684 4,476684 4,008140
677 1711042034 0,158566 0,200000 0,158566 0,158566 0,005029
